gene	meanExpression	A.logFC	A.pvalue	A.FDR	B.logFC	B.pvalue	B.FDR
Gene5105	4.372440165669483	-0.24735396472911717	0.5684879310385319	0.8994437185702533	0.2877926113934948	0.48328418724767286	0.7865330065996621
Gene5106	3.360349801549749	0.19713326199102504	0.6311046004213918	0.919934410633596	-0.05839686232608972	0.8804125136661273	0.9650471485981883
Gene5107	-2.598977620663717	-0.3601004493801368	0.251784622590394	0.6966926154290549	0.05897877226111939	0.8421559370288458	0.9538389724676763
Gene5108	5.298041473658541	-0.8608967311593573	0.037624116901639984	0.26347420799467774	-0.758389214363162	0.052499376502681445	0.23595225394463573
Gene5109	4.58675223634598	-0.23573202522366432	0.5548735837938921	0.8938495425624732	-0.28542551065813665	0.4500967224605985	0.7696352775236661
Gene5110	8.718162741821551	0.7774080424183376	0.08737220647339942	0.43883579343746576	0.6048646333757428	0.15862984725061224	0.4730982620060013
Gene5111	4.840931300397682	-0.06814534719989147	0.8778921941408854	0.9850675427972233	-0.6409567205008417	0.1291216100308188	0.41772521385197314
Gene5112	4.391208427594263	-1.8016022052104954	3.0005739971102288e-5	8.983754482365955e-4	-0.2761231825434612	0.47749109892884445	0.7849505191443493
Gene5113	4.347528626513104	0.19348657030225105	0.659047319250549	0.9294018489172755	0.7312187982610532	0.08043798863815818	0.31177406150828707
Gene5114	5.427158683784068	0.5540697843603272	0.1988820410012465	0.6333244047498819	-0.2166987154678842	0.5938789273105992	0.8575964544580184
Gene5115	3.9310943053007144	-0.5165836155259951	0.25795828843699325	0.7018709506279354	-1.4743926323540923	9.072183477961837e-4	0.010136517852471326
Gene5116	-2.7252404729190154	-0.4084562123394945	0.13001114394236024	0.5257223774458563	-0.25214867712609845	0.3213384635207375	0.6738068012596719
Gene5117	2.483898191185361	-1.1987821812527533	0.006678040713922574	0.07729213789262239	-0.554244617597754	0.17795562361044315	0.501957356487722
Gene5118	4.5595256907566295	-0.42163948246054717	0.32722053563960163	0.7585025743777329	-0.18143047773554055	0.6551641914637234	0.8838572828585195
Gene5119	3.7792925478466426	0.19343761804568732	0.6685760733346783	0.9328534579805752	-0.06325244806882253	0.8823106452513384	0.9656458851388184
Gene5120	8.59767524857504	-0.5812099913337121	0.18693931004181197	0.6177769664303105	-0.3988442266006999	0.33728772574518384	0.6869403782997634
Gene5121	-2.4880109970280784	0.7888652493082204	0.022269063077411562	0.18465226432347898	0.09087782455138521	0.7775581292215208	0.9267677344714192
Gene5122	4.817771493025713	-0.5919270022196309	0.16774665706569603	0.5914903281583075	-0.6381915451871659	0.11650563184459105	0.3928038834949125
Gene5123	-2.684379661101866	0.5701286411575623	0.0452955122790338	0.29317483675750033	-0.026822233938545485	0.9197829088028258	0.9767606691153424
Gene5124	-0.15619994771764062	-0.20354250060456408	0.6806567670639485	0.93656779455738	0.5145514817245789	0.27284681160485447	0.6263700909202352
Gene5125	3.244185027337444	-0.02530452972684877	0.9541582940731723	0.9951820304007888	-0.062409126939721844	0.880876336390908	0.9653216235238438
Gene5126	5.584522246294193	0.06151959421820928	0.8794880449773058	0.9851221349705134	0.24955543839153754	0.5160886452174511	0.8040961850049202
Gene5127	6.914207664945616	0.11684963841512466	0.7747314022523408	0.9670313926722918	0.580530263052141	0.1352523718905461	0.43060290318543804
Gene5128	-1.6425014887156262	-0.10483232448654523	0.7804037829914878	0.9686513947851333	-0.8305972333021251	0.021443704183147484	0.12445562497473873
Gene5129	5.808446897942625	-1.7657698709723733	2.6430663410685205e-5	8.058129088623538e-4	-0.04517879296303212	0.9047558355111162	0.9742913099351322
Gene5130	3.4998750708823536	-1.0051376064225055	0.014961189224983996	0.1398241983643364	0.09021986221485714	0.8143537597877245	0.9423209439802412
Gene5131	7.169971566437699	-0.22211874700906092	0.6214340455869083	0.9155271217824452	-0.9523092948410268	0.02722467760917541	0.1483230610064815
Gene5132	-1.9791690987955501	0.11699384266619434	0.7505752830256741	0.9582798198181163	0.5003668290357424	0.15297700573372178	0.46341711298045934
Gene5133	4.391756666009095	-0.07461710914573855	0.8536214453966058	0.98320508150433406	0.16211426932551765	0.6719026019471124	0.8881726397185888
Gene5134	7.217001593918073	0.6845808830273941	0.12286661442469154	0.5149480906315655	0.13795459801486312	0.7407942069666569	0.9135959255061481
Gene5135	8.39128923485913	0.45409485360031454	0.3621693853929492	0.782899665786747	0.601523681931741	0.2029991359002597	0.5387468573978147
Gene5136	-1.6568127638174184	0.272428063995662	0.46789997219640045	0.8518968256759452	0.42344376976889353	0.2341970792369853	0.5820006939288899
Gene5137	5.111742322828927	0.297555489183623	0.5004799525426232	0.8667820445836911	-0.08288593211255559	0.84256327592512	0.9538812135459301
Gene5138	0.9778373862563017	-0.06200986207606031	0.893283139492719	0.9889884907655778	-0.08561039660769647	0.8447959868440335	0.9545877996835905
Gene5139	5.4703880676938414	-0.3662179563449719	0.410544397792694	0.8165163042814122	-1.0025805423977927	0.01885309063080245	0.11299871510840864
Gene5140	6.565810538626198	-0.292269132612729	0.5230696291994106	0.8808851956877916	0.774952262345751	0.07576388418073218	0.30029284257127303
Gene5141	5.264664804049703	-0.11487923150997793	0.789787823200159	0.9696599592964138	-0.18539079202877898	0.6494113129336632	0.8825921621822006
Gene5142	3.2070438291159906	-0.1608222116127029	0.6989109780508616	0.943581717363118	0.21979363603440755	0.5764897714695083	0.845540879245392
Gene5143	-1.2916339473383667	1.193907249267966	0.006749701933438247	0.07785123337299016	0.29081704390908897	0.47682686381796746	0.7848270319791476
Gene5144	3.652283943143482	-0.07876441827493964	0.8634729768453723	0.9850675427972233	-0.08645213164236687	0.8418717053774495	0.9538389724676763
Gene5145	3.0698941845777212	0.10617674591095833	0.8164834686401595	0.9779416320998437	0.716691368583452	0.10032570971036528	0.3589470830424518
Gene5146	6.593995226973117	0.7748973856285534	0.05751670533560546	0.3407387756848665	0.15535201492220463	0.6843609656330613	0.8936128767070024
Gene5147	1.8310740566443078	-1.2800230906068686	0.006470871978128503	0.0758601638702052	-1.1348811823302576	0.010517109493110082	0.07278578652805164
Gene5148	0.13949935327103094	0.16071093451011714	0.714394153582276	0.9487992636065429	-0.9042233442137891	0.03166868259093971	0.165978420287944
Gene5149	3.1627398206749056	-0.2975173143589991	0.5388000893979885	0.8873519258860153	-0.44483004689748673	0.33214014563686967	0.6822928217684258
Gene5150	1.1438745749973476	0.13709582486740665	0.7655333382860431	0.9638799608094325	0.270883204490707	0.5337241335715006	0.8171660002845433
Gene5151	6.663483435069982	2.0765806065245056	1.5940981001309132e-6	7.852700000644892e-5	0.3199452164205649	0.40398341341799326	0.7365239989389121
Gene5152	0.039874066423012264	0.1655527580068922	0.6824667546865582	0.937840806220363	0.07095721534297258	0.8529018423977318	0.956596951993867
Gene5153	3.4554846688672995	0.18714712716103482	0.6608520864872238	0.9298986378135011	0.04859780713328582	0.9040941441277872	0.9741344080678669
Gene5154	2.126736398981652	0.22263357848251678	0.6072166646587924	0.9121091343291992	-1.1688499634777436	0.005248656451685192	0.042225715620958906
Gene5155	2.5242981180721715	-1.3833728354357728	0.003407276237557264	0.045982135459612196	-0.14133196560075412	0.745868629087125	0.9147705385403105
Gene5156	3.4892975414151475	0.8736824958176665	0.05883615930404872	0.3465027049708405	0.22196713106518484	0.6084655620108532	0.864420460308074
Gene5157	2.7284199545821517	-0.519321073779189	0.2662331145767504	0.709009626036619	-0.7448625228665146	0.09335760416609558	0.34347904402537005
Gene5158	2.3611206501984867	-0.08064524596395838	0.8584625000137386	0.9842495987316425	-1.6750266316364495	1.7120561711748825e-4	0.0026339325710382808
Gene5159	-2.4795899386727127	0.5338196235354908	0.09455164531060964	0.45558450886944646	-0.33252952871030506	0.26878944833994456	0.6230631625867977
Gene5160	8.747019668108452	-0.34463662878656615	0.3739418514769919	0.79224968533261	-0.2296911629288418	0.5305990035587336	0.8160778844583484
Gene5161	5.109845732261099	0.5515164186020646	0.2165568038657105	0.6507115500772551	0.42360994971012716	0.31499834115379854	0.6680022334290063
Gene5162	2.594663390925648	-0.3197747613231797	0.4650479926956501	0.8502465806844696	-0.26656508705641807	0.5196015858473453	0.8074260979997241
Gene5163	-2.68753586872361	-0.4599071628334721	0.12373847389371562	0.5165364485823826	-0.27954918070213536	0.3207341297918639	0.6737357006955729
Gene5164	2.639294447485418	-0.028951482904107668	0.9420947436772571	0.9951820304007888	-0.0731975170435801	0.8460924811276653	0.9546875818924236
Gene5165	6.083325419518429	0.5276866594726398	0.2232555455998789	0.659543709305403	-0.11216804421039385	0.7834960083065754	0.9301709227184503
Gene5166	0.8877740414906022	-0.14178674722548604	0.7571067207090891	0.960186075724907	-2.534515894470658	7.905219801243007e-8	4.733664551642519e-6
Gene5167	-2.3903340906335835	0.2849057795547315	0.4029638647033107	0.8090534275959709	-0.22433690858535404	0.48609201136558666	0.787959169015378
Gene5168	-2.668682998205884	-0.15683495426443597	0.614279168187016	0.9121091343291992	-0.10908394964092058	0.710896112831782	0.9029949520408894
Gene5169	5.5285391790521405	0.07126754513564366	0.8588076341321562	0.9842976735614267	0.02394058597437856	0.9496289631808869	0.9841734513222995
Gene5170	3.3337626898700616	0.38942237195654217	0.3972955639621485	0.8066603456965212	-2.128526243899248	4.112859027818767e-6	1.2852684461933648e-4
Gene5171	1.9139868735255638	0.12442976016153352	0.7768418516270249	0.9679926528410514	-0.5192931800821303	0.2130936869997074	0.5530591409283867
Gene5172	0.6695226291249293	-0.15218247851400468	0.7025551759362669	0.9449445412500419	0.16322498091120993	0.6650893197797951	0.8861479024692985
Gene5173	5.481283910549273	0.06517880267666241	0.876722502381842	0.9850675427972233	-0.4378616362451259	0.2722790292426071	0.6255380790080891
Gene5174	7.863177785248503	0.48091254892962276	0.2529046876995903	0.6969410508590934	0.5284622516943183	0.18473500581122093	0.5132994144757509
Gene5175	7.309953795114987	0.009195589635917316	0.9820617911686775	0.9983368072926204	-0.23913211567633136	0.5369821613663723	0.8185854623544079
Gene5176	5.123779864498084	0.353717208815183	0.3552674135135778	0.7775605461010677	-0.49386380657345635	0.17369884445725361	0.49654145643195075
Gene5177	4.419570545311963	0.6138876106972211	0.1806701273422611	0.6101263624064417	0.17520143088173615	0.6849270049326899	0.8936128767070024
Gene5178	4.215155899160692	-0.3463871411548941	0.410268249053684	0.8165163042814122	-0.07043792400099841	0.8592535356884389	0.9584534698142095
Gene5179	1.5846095998792606	1.3138414402123133	0.008479904924099049	0.09390813869434161	1.5942901206006739	8.518781372898862e-4	0.009669445372189401
Gene5180	4.295483525131536	0.20812591484823367	0.633256675964581	0.9208327409692904	-0.019650140932450367	0.9619946576592047	0.9882829850618499
Gene5181	3.6984955017215695	-1.023245066292971	0.014610249252033426	0.13731437266948707	-0.6767082069067443	0.08508439066471682	0.32290091333858373
Gene5182	3.2926380087811786	-0.5375631774565399	0.20923894140123242	0.6447987946784762	-0.011769650508541353	0.9767112141900212	0.9951209517982896
Gene5183	1.5904617417910003	-0.022488720422189017	0.9636113347828138	0.9951820304007888	0.5738479449263886	0.22047220902551157	0.5635561950929726
Gene5184	-2.5140585990130977	-0.3738894242148799	0.2969389573211501	0.7390513823516807	-0.5220938508543145	0.1250416261515536	0.40943558006402614
Gene5185	5.759090545533932	0.4896053641476608	0.2711103164347648	0.7137643365419385	1.2925669579635595	0.002678139825384833	0.024706086950044583
Gene5186	3.2886081410431376	0.3717621425912461	0.34735800830998265	0.7708206681663549	0.5892337185848431	0.11704463841892454	0.39373824725565365
Gene5187	2.8867095577276056	-0.07939561383527796	0.8634875621507252	0.9850675427972233	-0.1262069779482954	0.7726909144254168	0.9256497964134308
Gene5188	0.13405770650645457	-1.7760047136486987	7.693550812701065e-5	0.0020251116087194473	0.7609885014680041	0.06349854888303978	0.26815265575608016
Gene5189	5.657088704898182	0.13403054867747086	0.7367459220323291	0.9562842981086027	0.15832327933746376	0.6747244076327716	0.890126314168125
Gene5190	8.6250077429412	0.4427933768311725	0.3214073420738741	0.7560746696633124	0.5782115835485568	0.17218269938019143	0.494690251567479
Gene5191	3.4979497461797298	-1.328025293604986	0.002230798335982264	0.0327096530202678	-0.7154416317402731	0.07625006047326706	0.30179098915792923
Gene5192	-2.5596702967540854	0.04589909872662646	0.8964272590956688	0.9890911469309236	-0.44514187966797736	0.18423641337521654	0.5129076096191997
Gene5193	4.281212797846248	-0.2660861768717616	0.5692157226799099	0.8994437185702533	0.05851626393270007	0.8946404806503997	0.9710631506028434
Gene5194	0.30142431468249736	-0.035042584416431204	0.9354273167911085	0.9949219772786666	-1.7306901850401293	5.487443627657914e-5	0.0010802054385153374
Gene5195	2.927607011009685	-0.19993014574574497	0.6643877721522315	0.9309034228484572	-2.4592209898469286	1.8818227822006036e-7	9.8524752994796e-6
Gene5196	5.499947108736738	-0.4087130287811814	0.3141742104263509	0.7496402062189237	0.15993917464648932	0.6764277653727397	0.890446836310267
Gene5197	2.8660655637721084	1.26075679068068	0.008957767720700864	0.09684073211568502	-0.19723100937003465	0.6595241360382205	0.88550501616302435
Gene5198	5.161727875811924	0.7738301111876121	0.06509983617551825	0.3694655855591274	0.30320771175613515	0.44118524570375983	0.7637572713809002
Gene5199	4.753788804212601	-0.30441045769984937	0.43702855478158975	0.8325112880816311	-0.8427375595863742	0.024736488767161197	0.13873521462232866
Gene5200	4.4258025132484775	0.031226925978699163	0.9404314298034513	0.9951820304007888	0.6975581500187626	0.08027633605210081	0.3117527613673818
Gene5201	6.4596449801377585	0.07349968448018286	0.8848353513807763	0.9861087165728033	0.9816675556705359	0.04333632270136504	0.2071525941747851
Gene5202	6.7504664128138305	-0.2927116158573728	0.4899214939951757	0.8614761631706975	-0.7297355081066469	0.07108292819808815	0.2883688770713515
Gene5203	4.93043933188961	-0.01657860766631329	0.9704611345728071	0.9961368367073334	-0.25978570441442683	0.5400735347184658	0.8206324867844816
Gene5204	4.1615180466619135	0.8696070893454929	0.04529345571399671	0.29317483675750033	-1.058696857521942	0.010545146994667676	0.07278578652805164
Gene5205	5.526345767602234	-1.2504141257065835	0.007901330421681571	0.08907926067284748	0.7268759318338862	0.09837893870038113	0.3546464985594128
Gene5206	2.9390964612703927	0.09822461866310558	0.8221546302772297	0.9788887274883762	0.1941943030014537	0.6387036229828622	0.8775435508760376
Gene5207	5.03981842012068	-0.23913604459667884	0.595174133498177	0.9090791713734184	-0.0633010952530608	0.8817206249631698	0.9654227799881417
Gene5208	5.701242689016062	0.16607451349147875	0.6833293149330469	0.9385676679331753	0.15642379776565582	0.6846393054211157	0.8936128767070024
Gene5209	-2.7567506402324256	-0.21989060474470465	0.4544418542919466	0.8432767754536029	0.11317082011421586	0.6837059278332361	0.8931046923059968
Gene5210	6.959841283941692	-1.365616839785173	0.004799984171744289	0.06007489576651175	-0.021368865267391183	0.9619302133898959	0.9882829850618499
Gene5211	7.606189592653113	0.06738181617708927	0.8660187337352906	0.9850675427972233	-0.407420226587247	0.282439768720522	0.6366958449400155
Gene5212	0.0871474763528388	-0.18863982107286412	0.6958028340290914	0.9424526254580234	0.4922785498256102	0.2821749498429463	0.6366763308730737
Gene5213	2.77347836006165	0.1188885391697858	0.788073890510373	0.9695965622881574	0.43451947419401205	0.3004172493268061	0.6564653232957328
Gene5214	6.959262614178757	1.4380507713069979	9.476301249715255e-4	0.016538047556222086	0.2975198612447498	0.45626926534478995	0.7718986048803755
Gene5215	-2.0341591746743326	0.04721971597315655	0.9007070464260436	0.9895608873480859	0.49150416438522876	0.17209306218530335	0.494690251567479
Gene5216	5.5883994746013395	-0.28325276019773027	0.4575245658182453	0.8446087609714701	0.29389746096584385	0.41532199108498835	0.7444380553593625
Gene5217	5.2244913207124775	-1.1768308654001056	0.003860425411477496	0.05086199488112643	-0.21426935701207173	0.5692569854066502	0.8410550650451418
Gene5218	-0.9584107657633151	-0.4755543470714944	0.27417718611047587	0.7160542860028098	0.6256274317551538	0.1295635010793972	0.4184867605923683
Gene5219	3.324326823666492	-0.8665106180692974	0.04668974957483638	0.29871880726062944	0.9020074024341467	0.028993084688940917	0.1552092328101762
Gene5220	2.5331215645017524	0.3984320154192328	0.38951089047091747	0.8034885339980105	-2.102426897962333	5.906881154490751e-6	1.7527837253681751e-4
Gene5221	5.327796152697724	-0.09892820419905907	0.8050525126430779	0.9736967980685509	0.0268822477216644	0.9434730352980869	0.9827549862499549
Gene5222	-2.5323842854075984	-0.7100267224971618	0.024711921483216454	0.19643816759313557	-0.3768122238081128	0.20322784799811924	0.5390659098093349
Gene5223	6.883044149185768	-0.9837905910277195	0.049706681518599055	0.31086104764602285	-1.1703436175108077	0.014190899772519744	0.0917317373789253
Gene5224	6.062201030821537	-0.2754346744356402	0.5344873189952738	0.8856200481654298	-0.24174464996829845	0.5643561522835794	0.8373917069865952
Gene5225	6.966718237047378	-0.060327578002231284	0.8985100762653322	0.9890911469309236	-0.9074248116667715	0.04499876555582366	0.21216362628004068
Gene5226	6.503694199916516	0.4442037987309505	0.25315870642653654	0.697406904756299	0.42448417070808087	0.24842168211579607	0.6022343808867784
Gene5227	5.179470217477727	-0.2446220991326463	0.537046005149748	0.8867786530464402	-0.05072856496875823	0.8922531759140966	0.9698404086022788
Gene5228	1.4230077170718496	0.5707858847904833	0.16940625159341888	0.5940086803386668	0.7769416122599412	0.049312689478275766	0.22620499760676957
Gene5229	4.747055321262455	0.7974510567894704	0.04379207273847126	0.28810574170046876	0.12698685952998814	0.7314196829813817	0.9102404940844504
Gene5230	0.4364352436893362	0.6800261786512929	0.15282280983750549	0.5665133564569513	0.21967291420378862	0.6236337899923836	0.8700117373151767
Gene5231	-1.300669508694224	-0.5814382179766011	0.1730265920293764	0.5989151679798421	-0.18027525607081812	0.6536564851995831	0.8836659246465253
Gene5232	-2.9064770701515377	-0.04291748356084212	0.8506926732690359	0.9823385422932218	0.033586868314680565	0.876253803258252	0.9638364697864027
Gene5233	3.375019438826355	0.1180755928940653	0.7999483069660958	0.972768345725726	0.10322015147287582	0.8148485405745839	0.9424104445824498
Gene5234	6.8599856749372625	1.8128271892328365	3.410140600192535e-5	0.0010089173373350694	1.7416953829513875	2.6381398524841593e-5	5.772734906967525e-4
Gene5235	4.925303325396697	-0.0050129914973188324	0.9909982152945761	0.999300307638821	0.13138420119144198	0.7546782485235938	0.9177651082616974
Gene5236	-0.09796690598476408	-0.18818930925041563	0.7055097617050996	0.9459541775721331	-0.28473908030153494	0.5458408878587948	0.8231412766196263
Gene5237	4.800848960257073	0.44240247320821496	0.29533417453321537	0.7383354363330384	0.35594848147049435	0.3730398623428812	0.713405741715206
Gene5238	5.810913576138631	-0.39249259995350816	0.398083567190633	0.8069452445534023	0.15897064348934103	0.7170523977513661	0.9052548892202577
Gene5239	-2.24649135217247	-0.31657171676628504	0.42203205255460186	0.8258944276998079	-0.08979218952332796	0.8094527371529222	0.9414430532134476
Gene5240	-2.769502016216349	-0.1642993273309636	0.5382118395645847	0.8871467213629242	-0.3067888139276895	0.22585442135207676	0.571060483823203
Gene5241	-2.852361570842988	0.022149749035977648	0.9282310908536797	0.9936319163437825	-0.12020206828244102	0.6056471535614982	0.8638527365019231
Gene5242	6.130426470294967	0.005339340544722051	0.9907814499995822	0.999300307638821	0.28359202318672	0.5170470187659412	0.8049930231448562
Gene5243	-2.4073368619570075	-0.35502841067093205	0.2839484662783622	0.7259214168539198	-0.1772401518875578	0.5708633214526679	0.841484848839428
Gene5244	1.7418729118624845	0.31308705278120524	0.5257171096657234	0.8819277129101214	-0.1395505508269667	0.764755155222982	0.9220929125924284
Gene5245	-2.699674341941391	0.13678593818870904	0.6524262552825828	0.9263470897097583	-0.2912576441226044	0.31184966142422194	0.6657367056954072
Gene5246	5.667294901362735	0.40499809498656414	0.33815659299518386	0.7656034160623534	0.07303050850118158	0.8547718306855047	0.9569400211858636
Gene5247	6.473011414905364	1.0136149563624024	0.009952690552165074	0.10479382078068526	-0.6089750015406089	0.09782846203055373	0.35380998926059215
Gene5248	1.1176456061959805	0.34205978271798954	0.4489680066315984	0.8391926336723731	-0.266314594975232	0.5329972577919186	0.8171660002845433
Gene5249	4.228111466312685	-0.08378789835126299	0.8427357899215676	0.9812918048606266	0.6998271580159703	0.08244649190293188	0.3163718031578353
Gene5250	2.071243188518289	0.5470244192786097	0.23763974318688372	0.6751129067809196	-2.039396486880504	1.015518830356399e-5	2.6584262574774845e-4
Gene5251	7.666637883972298	0.18331283551807676	0.6670656825659517	0.9316559812373626	0.002108967636386131	0.9958237175222446	0.9991064609314
Gene5252	3.4060212297251664	-0.7473205975378518	0.1359163901288002	0.5365826692806955	-0.397143154195143	0.40017287973334326	0.7335891470822058
Gene5253	6.314330778953098	-0.02546504910631557	0.955436947997059	0.9951820304007888	0.3638324561964013	0.39965749080943536	0.7334510750769597
Gene5254	5.834851429176042	-0.15678704192819698	0.7258154726684816	0.9520139987781762	-0.2993625549869709	0.47954063820965276	0.7863441850622446
Gene5255	2.3625764294459155	0.03268649252477005	0.9395774816955359	0.9951820304007888	-0.16825803552622093	0.6801479113335221	0.8917765209759655
Gene5256	-0.4807053612687686	-0.08568057735523726	0.8324134500172393	0.9803462429016734	0.13982286899094862	0.7151624762177475	0.904427130041032
Gene5257	3.4105187008097126	0.8564337167252394	0.06287508986871496	0.36165313827504786	-0.9898052543657264	0.023726399899195134	0.1346560720726171
Gene5258	5.785195985265412	1.0300035559277199	0.021953116905655833	0.18279031561745074	1.2736169438174572	0.003035996035943833	0.027253106247251645
Gene5259	6.216584237559661	0.3064095415568945	0.4498340002089375	0.8395558047945829	0.23899465428235667	0.5330342637181175	0.8171660002845433
Gene5260	-2.5159324611129428	-0.42812544441376116	0.20381337063251756	0.6390430132714318	-0.25424604666537176	0.42374260150637666	0.7503853400148338
Gene5261	6.788432780407664	-0.28632744948469013	0.47681471205387815	0.8571179436524863	-0.45860957692176746	0.22964623526254058	0.5768073585124666
Gene5262	3.475964291534786	-0.342747807767905	0.43747180547323494	0.8328037416204739	-0.4103829925261508	0.3262418929535348	0.6776940028116635
Gene5263	7.879455315333894	0.22496413454819283	0.6108353312375797	0.9121091343291992	-1.3501884999725249	0.0016901277286075907	0.01708441017776008
Gene5264	9.228302521446308	0.13152822612479306	0.7499178179384304	0.9582798198181163	-0.24774303843041254	0.5260227332821881	0.8127087004017997
Gene5265	8.386882030841702	-0.8767835367015131	0.05433825201053522	0.32852631203467486	-0.3472532790338386	0.41643290444376546	0.7450056980013373
Gene5266	5.859410498557134	-1.6801385793053423	2.041709032909919e-5	6.481615977491806e-4	-0.009624370027696257	0.9783001870784735	0.995600778249053
Gene5267	3.241978883157537	-0.14814131636451833	0.7365295592613932	0.9562330163528167	0.9331845217065925	0.027124273005806072	0.14805825876531697
Gene5268	6.37288157508157	-0.8844830840251063	0.026941260498643482	0.20872556496073652	-0.5130237350742827	0.17120848713657663	0.49311200212147643
Gene5269	3.0137090142977017	0.19126499083622145	0.6500929153284867	0.9261545469070769	0.2957002144199997	0.45893078601827475	0.7737619539391025
Gene5270	1.8787314714310717	-0.001226808814406652	0.9978709750128136	0.9999999999999976	0.26000757041525085	0.5503911038051649	0.8261649711875786
Gene5271	6.551289044923131	-2.4623441919951397	8.46579611555297e-8	6.56263264771548e-6	-0.6417211001807827	0.11086851263134033	0.38086269734704703
Gene5272	0.39362059964614327	-0.007349343977148704	0.9862904279451111	0.999300307638821	1.0674833249319287	0.009661701137087303	0.06785590835123965
Gene5273	7.133773501987578	0.6764649149188431	0.13140652936932054	0.5277370657402431	3.506577851496032	9.470953661309507e-13	3.507760615299818e-10
Gene5274	3.19182518899013	-3.2256577901604513	1.3179756805326024e-11	3.876399060390007e-9	-0.4221831126624565	0.28452744550740267	0.6394763620495884
Gene5275	4.857049420670556	-0.13268722695438753	0.7455943777142386	0.9582798198181163	-0.02804171471615648	0.9422026205307202	0.9826930976069966
Gene5276	-2.2906191299750076	0.3371485941804248	0.3181732959765397	0.7540482391480989	-0.06536514770197235	0.837467895915765	0.9523173708389413
Gene5277	-1.8398345428128353	-0.3105384862739898	0.4162555415848189	0.8212468020585547	0.46677046876557465	0.1977701145634936	0.5324989622064987
Gene5278	-2.7896194401875167	-0.007305522879141133	0.978134487212551	0.9979126676527451	-0.18928726768613996	0.4535888635175147	0.770834542470246
Gene5279	4.072224554423074	-1.6895219406379063	4.6582044955745277e-4	0.00908032065414138	-0.4609283222408535	0.2971771956218412	0.652563011905668
Gene5280	2.9064234097667025	-0.8994366452671254	0.052287255594206605	0.3223283078623484	-1.100830447644309	0.012664008549301223	0.08459591549299415
Gene5281	3.3425142951837272	0.5009828009353702	0.20117742335921818	0.6364360118924965	0.22745831583989365	0.5381186721424114	0.8193419946805821
Gene5282	0.5270564661231204	-0.4935398384968854	0.2718469710430931	0.7138046182667216	-0.3568514264655488	0.4003316283712589	0.7337456531731285
Gene5283	7.8267641861378765	-0.009211341302477366	0.9844627772881136	0.9986435152040105	-1.552469448325284	7.856525120008375e-4	0.00906173600923688
Gene5284	5.968627420516145	-0.45405775921590436	0.312257266780401	0.7495836435833758	-1.1108834697516787	0.010128866018454351	0.07053527868004422
Gene5285	5.495597447663806	-2.0577043311646714	1.4473229174537891e-6	7.272979484692408e-5	-0.36765013532191104	0.33129917327839653	0.6818286413284539
Gene5286	4.525705746763864	0.47014995416228	0.2440436643505625	0.686673225522123	0.44996173167845077	0.23863127974636775	0.589358557042153
Gene5287	-1.9352735550895177	0.825214675479842	0.023220175190063027	0.19001780024601495	0.00662773672913405	0.9843957250480156	0.9968564304283704
Gene5288	0.6451749970993673	0.42166440684630035	0.2876469254909435	0.727662789290115	-0.30173786768408173	0.4205856601718554	0.7478407897792592
Gene5289	-0.5258560640245361	-1.5866857810412522	0.002431673637716916	0.03498810989520742	-0.08183198498549833	0.8649260115266437	0.9599622769441106
Gene5290	-2.5025126335345487	-0.014225147525164236	0.9654630716403614	0.9951820304007888	0.30615209445474134	0.32594138840948417	0.6776738650761962
Gene5291	6.732480724268571	0.052022623210217285	0.9049938491587559	0.9897430809379779	0.022090637879201402	0.9572732751283318	0.9861027442050168
Gene5292	6.018327258903566	0.8669214182560935	0.03242504757899982	0.23824428786921248	-0.35266240715075214	0.352505875490161	0.6977550979615221
Gene5293	-0.6488474559597193	-0.31622834076393413	0.41769288968941243	0.8215831819225264	-1.1895901631867798	0.0017015667382431422	0.01711837764832135
Gene5294	1.737802372539267	0.13607428998504087	0.752587474545001	0.9584758316581627	-0.0477908068354125	0.9068149568486723	0.9747223799791811
Gene5295	2.2924706342489745	0.4928207363378911	0.27961333654551523	0.7223284333389699	-0.14279069714730497	0.7397793367780923	0.9135959255061481
Gene5296	6.333508917292839	-3.0514864501312418	8.968426593369989e-11	2.038278771220452e-8	-1.1916106197053917	0.0030961447504850035	0.027718395259489735
Gene5297	5.502617010108062	-0.3134085423287712	0.43136136003517556	0.8298602540114959	0.41918129899888995	0.2667825752980668	0.6209768299467843
Gene5298	6.174950271120047	2.161209782984681	2.3333416975008638e-5	7.268977250781507e-4	0.8553969921112488	0.0648125458077928	0.2722072482477648
Gene5299	-2.5054823456808073	-0.3026474639247796	0.3444770067970063	0.770317699499337	0.3028717698233847	0.3174436578336112	0.6702128823459534
Gene5300	-0.12165992785736696	0.9560507180003387	0.040030206015243534	0.2724997005802827	0.6870746141662306	0.11691575485023056	0.39373824725565365
Gene5301	6.796495362277536	0.4476086052705215	0.2870785433762009	0.7266257294242077	0.3550640334635117	0.37159588283916656	0.712460848975713
Gene5302	2.1841996848401934	0.24398471258777776	0.6024722159929005	0.91145669098902	-0.3282553958515992	0.4592178335263326	0.774006124264845
Gene5303	6.271013502559189	0.4673302534441815	0.23727717188452144	0.6748497493871485	0.3595186856986916	0.3358751267972596	0.6852300157272693
Gene5304	7.136254839401875	0.019822441890814037	0.9668049533350285	0.9951820304007888	-0.5021347262227615	0.26682532299252554	0.6209768299467843
